HITId	WorkerId	Input.src	Input.trg	Input.item	sys_id	rid	type	sid	score	time
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	421	system	134	0.667893789204379	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	254	system	327	-0.224820156618966	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	441	system	179	-0.532652551730464	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	394	cal	23	-0.194036917107816	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	428	system	200	-0.655785509775064	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	666	system	82	-0.902051425864263	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	468	repeat	176	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	333	system	19	-1.05596762342001	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	255	ref	57	1.96078984867267	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	66	system	218	-0.717351988797364	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	72	system	26	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	598	system	275	-0.717351988797364	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	6	system	207	0.914159705293578	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	297	ref	18	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	322	system	24	-0.501869312219315	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	194	system	190	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	505	system	0	-0.655785509775064	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	93	repeat	20	-1.05596762342001	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	379	system	340	-0.902051425864263	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	485	cal	161	-0.840484946841963	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	215	system	188	0.63711054969323	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	484	system	13	0.236928436048282	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	135	system	105	-0.686568749286214	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	524	repeat	293	0.175361957025982	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	48	system	214	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	51	system	184	0.0214457594702327	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	592	system	330	-0.871268186353113	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	389	ref	90	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	186	system	152	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	415	cal	337	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	277	system	205	-0.00933748004091716	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	405	system	212	-0.809701707330813	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	82	system	74	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	459	system	138	0.54476083115978	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	259	system	257	0.667893789204379	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	100	repeat	87	-0.840484946841963	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	545	system	117	-0.132470438085517	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	19	ref	324	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	509	cal	289	-0.778918467819663	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	340	system	6	-0.0709039590632168	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	139	system	313	-0.932834665375412	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	176	system	56	-0.932834665375412	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	271	system	186	-0.00933748004091716	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	539	cal	42	0.144578717514832	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	228	repeat	312	1.31434181893853	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	543	system	120	-0.471086072708165	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	250	system	282	-0.532652551730464	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	109	system	133	-1.05596762342001	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	416	system	63	-0.809701707330813	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	247	system	278	0.113795478003682	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	192	system	163	-0.748135228308513	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	438	system	113	-0.871268186353113	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	267	ref	179	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	458	system	176	-0.778918467819663	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	380	ref	207	1.96078984867267	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	129	repeat	26	-0.532652551730464	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	28	system	173	0.698677028715529	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	402	cal	82	-0.778918467819663	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	349	system	167	-0.194036917107816	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	569	system	57	1.40669153747198	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	295	system	248	0.0214457594702327	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	530	system	23	0.236928436048282	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	443	system	249	1.06807590284933	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	625	repeat	188	0.914159705293578	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	158	system	18	-0.717351988797364	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	448	ref	105	1.96078984867267	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	134	system	161	-0.132470438085517	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	363	system	195	-0.778918467819663	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	630	system	250	-0.00933748004091716	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	624	cal	13	-0.625002270263914	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	128	system	121	-0.778918467819663	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	514	system	20	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	454	system	32	1.34512505844968	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	231	system	90	-1.08675086293116	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	301	system	293	-0.194036917107816	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	623	system	100	-0.994401144397712	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	50	system	337	-0.963617904886562	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	76	system	119	0.975726184315878	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	425	ref	330	1.99157308818382	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	498	system	75	-1.08675086293116	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	281	system	158	-0.132470438085517	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	352	repeat	184	0.0522289989813825	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2RPII0OB1PREU	en	ro	ad	trans.ro	581	cal	152	-0.501869312219315	4514
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	199	cal	186	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	245	system	290	-0.730392655393349	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	554	system	320	-0.705404880662136	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	495	system	289	1.29361709783488	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	60	system	87	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	465	repeat	257	-0.505502682812434	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	408	system	3	-0.505502682812434	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	535	system	324	-0.680417105930923	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	331	ref	6	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	138	system	299	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	474	system	42	-0.230637160769094	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	80	system	346	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	550	repeat	282	-0.255624935500306	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	393	system	312	0.369069432780012	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	534	ref	163	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	496	cal	133	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	348	system	96	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	421	system	134	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	254	system	327	-0.780368204855774	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	441	system	179	-0.780368204855774	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	394	cal	23	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	428	system	200	-0.755380430124561	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	666	system	82	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	468	repeat	176	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	333	system	19	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	255	ref	57	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	66	system	218	-0.555478232274859	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	72	system	26	-0.255624935500306	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	598	system	275	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	6	system	207	0.993763801060331	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	297	ref	18	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	322	system	24	0.119191685467885	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	194	system	190	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	505	system	0	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	93	repeat	20	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	379	system	340	-0.505502682812434	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	485	cal	161	-0.605453781737285	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	215	system	188	1.36858042202852	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	484	system	13	1.09371489998518	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	135	system	105	-0.755380430124561	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	524	repeat	293	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	48	system	214	1.3186048725661	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	51	system	184	-0.755380430124561	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	592	system	330	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	389	ref	90	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	186	system	152	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	415	cal	337	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	277	system	205	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	405	system	212	-0.555478232274859	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	82	system	74	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	459	system	138	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	259	system	257	-0.430539358618796	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	100	repeat	87	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	545	system	117	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	19	ref	324	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	509	cal	289	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	340	system	6	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	139	system	313	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	176	system	56	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	271	system	186	-0.580466007006072	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	539	cal	42	-0.605453781737285	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	228	repeat	312	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	543	system	120	-0.555478232274859	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	250	system	282	-0.555478232274859	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	109	system	133	-0.805355979586987	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	416	system	63	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	247	system	278	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	192	system	163	1.04373935052276	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	438	system	113	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	267	ref	179	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	458	system	176	-0.355576034425157	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	380	ref	207	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	129	repeat	26	-0.855331529049412	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	28	system	173	-0.630441556468498	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	402	cal	82	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	349	system	167	-0.8303437543182	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	569	system	57	1.14369044944761	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	295	system	248	-0.755380430124561	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	530	system	23	-0.555478232274859	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	443	system	249	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	625	repeat	188	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	158	system	18	0.993763801060331	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	448	ref	105	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	134	system	161	1.64344594407186	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	363	system	195	-0.430539358618796	1375
3JAOYN9IHL2IHPD1XYJ7WO2QY29334	A2PTV05STUQR4Y	en	ro	ad	trans.ro	630	system	250	0.394057207511225	1375
